Account,Line Item,Scenario,Year,Month,Amount,MonthNumber,MonthStartDate,MonthEndDate,Quarter
7002,  Interest Expense,Budget,2023,Feb,-4295.15,2,2/1/2023,2/28/2023,Q1
4001,  Core,Budget,2023,Mar,2518049,3,3/1/2023,3/31/2023,Q1
4002,  Pro,Budget,2023,Mar,1846859,3,3/1/2023,3/31/2023,Q1
4010,  Services,Budget,2023,Mar,1051015.08,3,3/1/2023,3/31/2023,Q1
5001,  Materials,Budget,2023,Mar,,3,3/1/2023,3/31/2023,Q1
5002,  Direct Labor,Budget,2023,Mar,-643097.16,3,3/1/2023,3/31/2023,Q1
5003,  Freight & Logistics,Budget,2023,Mar,-230187.26,3,3/1/2023,3/31/2023,Q1
6001,  Salaries & Wages,Budget,2023,Mar,-995103.24,3,3/1/2023,3/31/2023,Q1
6002,  Payroll Taxes,Budget,2023,Mar,-139314.44,3,3/1/2023,3/31/2023,Q1
6003,  Rent,Budget,2023,Mar,-60772.43,3,3/1/2023,3/31/2023,Q1
6004,  Marketing,Budget,2023,Mar,-392627.11,3,3/1/2023,3/31/2023,Q1
6005,  Software & Subscriptions,Budget,2023,Mar,-30034,3,3/1/2023,3/31/2023,Q1
6006,  Travel,Budget,2023,Mar,-105831.6,3,3/1/2023,3/31/2023,Q1
7001,  Interest Income,Budget,2023,Mar,3023.87,3,3/1/2023,3/31/2023,Q1
7002,  Interest Expense,Budget,2023,Mar,-4122,3,3/1/2023,3/31/2023,Q1
4001,  Core,Budget,2023,Apr,2433395.24,4,4/1/2023,4/30/2023,Q2
4002,  Pro,Budget,2023,Apr,1810603.05,4,4/1/2023,4/30/2023,Q2
4010,  Services,Budget,2023,Apr,1072903.85,4,4/1/2023,4/30/2023,Q2
5001,  Materials,Budget,2023,Apr,-1390015.2,4,4/1/2023,4/30/2023,Q2
5002,  Direct Labor,Budget,2023,Apr,-627389.59,4,4/1/2023,4/30/2023,Q2
5003,  Freight & Logistics,Budget,2023,Apr,-224227.76,4,4/1/2023,4/30/2023,Q2
6001,  Salaries & Wages,Budget,2023,Apr,-993724.46,4,4/1/2023,4/30/2023,Q2
6002,  Payroll Taxes,Budget,2023,Apr,-139121.41,4,4/1/2023,4/30/2023,Q2
6003,  Rent,Budget,2023,Apr,-60526.59,4,4/1/2023,4/30/2023,Q2
6004,  Marketing,Budget,2023,Apr,,4,4/1/2023,4/30/2023,Q2
6005,  Software & Subscriptions,Budget,2023,Apr,-29631.61,4,4/1/2023,4/30/2023,Q2
6006,  Travel,Budget,2023,Apr,-105086.51,4,4/1/2023,4/30/2023,Q2
7001,  Interest Income,Budget,2023,Apr,3192.49,4,4/1/2023,4/30/2023,Q2
7002,  Interest Expense,Budget,2023,Apr,-4132.88,4,4/1/2023,4/30/2023,Q2
4001,  Core,Budget,2023,May,2391092.2,5,5/1/2023,5/31/2023,Q2
4002,  Pro,Budget,2023,May,1856017.15,5,5/1/2023,5/31/2023,Q2
4010,  Services,Budget,2023,May,1135799.03,5,5/1/2023,5/31/2023,Q2
5001,  Materials,Budget,2023,May,-1405138.91,5,5/1/2023,5/31/2023,Q2
5002,  Direct Labor,Budget,2023,May,-628437.08,5,5/1/2023,5/31/2023,Q2
5003,  Freight & Logistics,Budget,2023,May,-228525.26,5,5/1/2023,5/31/2023,Q2
6001,  Salaries & Wages,Budget,2023,May,-993468.78,5,5/1/2023,5/31/2023,Q2
6002,  Payroll Taxes,Budget,2023,May,,5,5/1/2023,5/31/2023,Q2
6003,  Rent,Budget,2023,May,-60418.41,5,5/1/2023,5/31/2023,Q2
6004,  Marketing,Budget,2023,May,-391790.46,5,5/1/2023,5/31/2023,Q2
6005,  Software & Subscriptions,Budget,2023,May,-29821.68,5,5/1/2023,5/31/2023,Q2
6006,  Travel,Budget,2023,May,-106314.61,5,5/1/2023,5/31/2023,Q2
7001,  Interest Income,Budget,2023,May,3398.81,5,5/1/2023,5/31/2023,Q2
7002,  Interest Expense,Budget,2023,May,-4204,5,5/1/2023,5/31/2023,Q2
4001,  Core,Budget,2023,Jun,2581951.84,6,6/1/2023,6/30/2023,Q2
4002,  Pro,Budget,2023,Jun,1834110.31,6,6/1/2023,6/30/2023,Q2
4010,  Services,Budget,2023,Jun,1138221.92,6,6/1/2023,6/30/2023,Q2
5001,  Materials,Budget,2023,Jun,-1447206.39,6,6/1/2023,6/30/2023,Q2
5002,  Direct Labor,Budget,2023,Jun,-650496.16,6,6/1/2023,6/30/2023,Q2
5003,  Freight & Logistics,Budget,2023,Jun,-234812.16,6,6/1/2023,6/30/2023,Q2
6001,  Salaries & Wages,Budget,2023,Jun,-981709,6,6/1/2023,6/30/2023,Q2
6002,  Payroll Taxes,Budget,2023,Jun,-137439,6,6/1/2023,6/30/2023,Q2
6003,  Rent,Budget,2023,Jun,-60638.32,6,6/1/2023,6/30/2023,Q2
6004,  Marketing,Budget,2023,Jun,-407522.71,6,6/1/2023,6/30/2023,Q2
6005,  Software & Subscriptions,Budget,2023,Jun,-29395.44,6,6/1/2023,6/30/2023,Q2
6006,  Travel,Budget,2023,Jun,-107419,6,6/1/2023,6/30/2023,Q2
7001,  Interest Income,Budget,2023,Jun,3357.27,6,6/1/2023,6/30/2023,Q2
7002,  Interest Expense,Budget,2023,Jun,-4266.66,6,6/1/2023,6/30/2023,Q2
4001,  Core,Budget,2023,Jul,2433787.01,7,7/1/2023,7/31/2023,Q3
4002,  Pro,Budget,2023,Jul,1853393,7,7/1/2023,7/31/2023,Q3
4010,  Services,Budget,2023,Jul,1122854.63,7,7/1/2023,7/31/2023,Q3
5001,  Materials,Budget,2023,Jul,-1410891.05,7,7/1/2023,7/31/2023,Q3
5002,  Direct Labor,Budget,2023,Jul,-639839.54,7,7/1/2023,7/31/2023,Q3
5003,  Freight & Logistics,Budget,2023,Jul,-229108,7,7/1/2023,7/31/2023,Q3
6001,  Salaries & Wages,Budget,2023,Jul,-1004634.38,7,7/1/2023,7/31/2023,Q3
6002,  Payroll Taxes,Budget,2023,Jul,-140648.8,7,7/1/2023,7/31/2023,Q3
6003,  Rent,Budget,2023,Jul,-60176.51,7,7/1/2023,7/31/2023,Q3
6004,  Marketing,Budget,2023,Jul,-374066.23,7,7/1/2023,7/31/2023,Q3
6005,  Software & Subscriptions,Budget,2023,Jul,-29881.69,7,7/1/2023,7/31/2023,Q3
6006,  Travel,Budget,2023,Jul,-105361,7,7/1/2023,7/31/2023,Q3
7001,  Interest Income,Budget,2023,Jul,3083,7,7/1/2023,7/31/2023,Q3
7002,  Interest Expense,Budget,2023,Jul,-4082.89,7,7/1/2023,7/31/2023,Q3
4001,  Core,Budget,2023,Aug,2255737.2,8,8/1/2023,8/31/2023,Q3
4002,  Pro,Budget,2023,Aug,1809765.5,8,8/1/2023,8/31/2023,Q3
4010,  Services,Budget,2023,Aug,1132748.59,8,8/1/2023,8/31/2023,Q3
5001,  Materials,Budget,2023,Aug,-1348583.11,8,8/1/2023,8/31/2023,Q3
5002,  Direct Labor,Budget,2023,Aug,-607690.6,8,8/1/2023,8/31/2023,Q3
5003,  Freight & Logistics,Budget,2023,Aug,,8,8/1/2023,8/31/2023,Q3
6001,  Salaries & Wages,Budget,2023,Aug,-1009599.8,8,8/1/2023,8/31/2023,Q3
6002,  Payroll Taxes,Budget,2023,Aug,-141343.98,8,8/1/2023,8/31/2023,Q3
6003,  Rent,Budget,2023,Aug,-60759.58,8,8/1/2023,8/31/2023,Q3
6004,  Marketing,Budget,2023,Aug,-388590.78,8,8/1/2023,8/31/2023,Q3
6005,  Software & Subscriptions,Budget,2023,Aug,-29803.51,8,8/1/2023,8/31/2023,Q3
6006,  Travel,Budget,2023,Aug,-100436.1,8,8/1/2023,8/31/2023,Q3
7001,  Interest Income,Budget,2023,Aug,2908.51,8,8/1/2023,8/31/2023,Q3
7002,  Interest Expense,Budget,2023,Aug,-4215.07,8,8/1/2023,8/31/2023,Q3
4001,  Core,Budget,2023,Sep,2188430,9,9/1/2023,9/30/2023,Q3
4002,  Pro,Budget,2023,Sep,1821064.95,9,9/1/2023,9/30/2023,Q3
4010,  Services,Budget,2023,Sep,1047246,9,9/1/2023,9/30/2023,Q3
5001,  Materials,Budget,2023,Sep,-1320526,9,9/1/2023,9/30/2023,Q3
5002,  Direct Labor,Budget,2023,Sep,-596582.41,9,9/1/2023,9/30/2023,Q3
5003,  Freight & Logistics,Budget,2023,Sep,,9,9/1/2023,9/30/2023,Q3
6001,  Salaries & Wages,Budget,2023,Sep,-1004691.6,9,9/1/2023,9/30/2023,Q3
6002,  Payroll Taxes,Budget,2023,Sep,-140657,9,9/1/2023,9/30/2023,Q3
6003,  Rent,Budget,2023,Sep,-60825,9,9/1/2023,9/30/2023,Q3
6004,  Marketing,Budget,2023,Sep,-372496.62,9,9/1/2023,9/30/2023,Q3
6005,  Software & Subscriptions,Budget,2023,Sep,,9,9/1/2023,9/30/2023,Q3
6006,  Travel,Budget,2023,Sep,-104104.98,9,9/1/2023,9/30/2023,Q3
7001,  Interest Income,Budget,2023,Sep,2760.68,9,9/1/2023,9/30/2023,Q3
7002,  Interest Expense,Budget,2023,Sep,-4036.92,9,9/1/2023,9/30/2023,Q3
4001,  Core,Budget,2023,Oct,2492832.28,10,10/1/2023,10/31/2023,Q4
4002,  Pro,Budget,2023,Oct,1830596.43,10,10/1/2023,10/31/2023,Q4
4010,  Services,Budget,2023,Oct,1104879.73,10,10/1/2023,10/31/2023,Q4
5001,  Materials,Budget,2023,Oct,-1416812.67,10,10/1/2023,10/31/2023,Q4
5002,  Direct Labor,Budget,2023,Oct,,10,10/1/2023,10/31/2023,Q4
5003,  Freight & Logistics,Budget,2023,Oct,-228589.87,10,10/1/2023,10/31/2023,Q4
6001,  Salaries & Wages,Budget,2023,Oct,-1003794,10,10/1/2023,10/31/2023,Q4
6002,  Payroll Taxes,Budget,2023,Oct,-140531.09,10,10/1/2023,10/31/2023,Q4
6003,  Rent,Budget,2023,Oct,-60730.12,10,10/1/2023,10/31/2023,Q4
6004,  Marketing,Budget,2023,Oct,-401431.25,10,10/1/2023,10/31/2023,Q4
6005,  Software & Subscriptions,Budget,2023,Oct,-29892.39,10,10/1/2023,10/31/2023,Q4
6006,  Travel,Budget,2023,Oct,,10,10/1/2023,10/31/2023,Q4
7001,  Interest Income,Budget,2023,Oct,2925.53,10,10/1/2023,10/31/2023,Q4
7002,  Interest Expense,Budget,2023,Oct,-3988.12,10,10/1/2023,10/31/2023,Q4
4001,  Core,Budget,2023,Nov,2314655.17,11,11/1/2023,11/30/2023,Q4
4002,  Pro,Budget,2023,Nov,2058184.75,11,11/1/2023,11/30/2023,Q4
4010,  Services,Budget,2023,Nov,1091324.44,11,11/1/2023,11/30/2023,Q4
5001,  Materials,Budget,2023,Nov,-1433839.05,11,11/1/2023,11/30/2023,Q4
5002,  Direct Labor,Budget,2023,Nov,-650405,11,11/1/2023,11/30/2023,Q4
5003,  Freight & Logistics,Budget,2023,Nov,-232761,11,11/1/2023,11/30/2023,Q4
6001,  Salaries & Wages,Budget,2023,Nov,-981789.27,11,11/1/2023,11/30/2023,Q4
6002,  Payroll Taxes,Budget,2023,Nov,-137450.51,11,11/1/2023,11/30/2023,Q4
6003,  Rent,Budget,2023,Nov,-60402,11,11/1/2023,11/30/2023,Q4
6004,  Marketing,Budget,2023,Nov,-393182.09,11,11/1/2023,11/30/2023,Q4
6005,  Software & Subscriptions,Budget,2023,Nov,-29642,11,11/1/2023,11/30/2023,Q4
6006,  Travel,Budget,2023,Nov,-113111,11,11/1/2023,11/30/2023,Q4
7001,  Interest Income,Budget,2023,Nov,3219.79,11,11/1/2023,11/30/2023,Q4
7002,  Interest Expense,Budget,2023,Nov,-3644,11,11/1/2023,11/30/2023,Q4
4001,  Core,Budget,2023,Dec,2567833,12,12/1/2023,12/31/2023,Q4
4002,  Pro,Budget,2023,Dec,1952367.54,12,12/1/2023,12/31/2023,Q4
4010,  Services,Budget,2023,Dec,1129655.73,12,12/1/2023,12/31/2023,Q4
5001,  Materials,Budget,2023,Dec,-1477762.32,12,12/1/2023,12/31/2023,Q4
5002,  Direct Labor,Budget,2023,Dec,-667117.1,12,12/1/2023,12/31/2023,Q4
5003,  Freight & Logistics,Budget,2023,Dec,-238152,12,12/1/2023,12/31/2023,Q4
6001,  Salaries & Wages,Budget,2023,Dec,-977346.49,12,12/1/2023,12/31/2023,Q4
6002,  Payroll Taxes,Budget,2023,Dec,-136828.5,12,12/1/2023,12/31/2023,Q4
6003,  Rent,Budget,2023,Dec,-60629.29,12,12/1/2023,12/31/2023,Q4
6004,  Marketing,Budget,2023,Dec,-397260,12,12/1/2023,12/31/2023,Q4
6005,  Software & Subscriptions,Budget,2023,Dec,-29393.39,12,12/1/2023,12/31/2023,Q4
6006,  Travel,Budget,2023,Dec,-112547.61,12,12/1/2023,12/31/2023,Q4
7001,  Interest Income,Budget,2023,Dec,3045.12,12,12/1/2023,12/31/2023,Q4
7002,  Interest Expense,Budget,2023,Dec,,12,12/1/2023,12/31/2023,Q4
4001,  Core,Actual,2024,Jan,2252014.86,1,1/1/2024,1/31/2024,Q1
4002,  Pro,Actual,2024,Jan,1717571.55,1,1/1/2024,1/31/2024,Q1
4010,  Services,Actual,2024,Jan,1040450.71,1,1/1/2024,1/31/2024,Q1
5001,  Materials,Actual,2024,Jan,-1309482.41,1,1/1/2024,1/31/2024,Q1
5002,  Direct Labor,Actual,2024,Jan,-590964.08,1,1/1/2024,1/31/2024,Q1
5003,  Freight & Logistics,Actual,2024,Jan,-218573.47,1,1/1/2024,1/31/2024,Q1
6001,  Salaries & Wages,Actual,2024,Jan,-1027869.85,1,1/1/2024,1/31/2024,Q1
6002,  Payroll Taxes,Actual,2024,Jan,-143902,1,1/1/2024,1/31/2024,Q1
6003,  Rent,Actual,2024,Jan,-62161,1,1/1/2024,1/31/2024,Q1
6004,  Marketing,Actual,2024,Jan,-306906.97,1,1/1/2024,1/31/2024,Q1
6005,  Software & Subscriptions,Actual,2024,Jan,-30567.39,1,1/1/2024,1/31/2024,Q1
6006,  Travel,Actual,2024,Jan,-98903.58,1,1/1/2024,1/31/2024,Q1
7001,  Interest Income,Actual,2024,Jan,2528.78,1,1/1/2024,1/31/2024,Q1
7002,  Interest Expense,Actual,2024,Jan,-4674.79,1,1/1/2024,1/31/2024,Q1
4001,  Core,Actual,2024,Feb,2465064.42,2,2/1/2024,2/29/2024,Q1
4002,  Pro,Actual,2024,Feb,1711984.36,2,2/1/2024,2/29/2024,Q1
4010,  Services,Actual,2024,Feb,,2,2/1/2024,2/29/2024,Q1
5001,  Materials,Actual,2024,Feb,-1369665.85,2,2/1/2024,2/29/2024,Q1
5002,  Direct Labor,Actual,2024,Feb,-614394.43,2,2/1/2024,2/29/2024,Q1
5003,  Freight & Logistics,Actual,2024,Feb,-222742,2,2/1/2024,2/29/2024,Q1
6001,  Salaries & Wages,Actual,2024,Feb,-1010510.22,2,2/1/2024,2/29/2024,Q1
6002,  Payroll Taxes,Actual,2024,Feb,-141471.43,2,2/1/2024,2/29/2024,Q1
6003,  Rent,Actual,2024,Feb,-61648.31,2,2/1/2024,2/29/2024,Q1
6004,  Marketing,Actual,2024,Feb,-348404.06,2,2/1/2024,2/29/2024,Q1
6005,  Software & Subscriptions,Actual,2024,Feb,-30199.99,2,2/1/2024,2/29/2024,Q1
6006,  Travel,Actual,2024,Feb,-107834.79,2,2/1/2024,2/29/2024,Q1
7001,  Interest Income,Actual,2024,Feb,2901,2,2/1/2024,2/29/2024,Q1
7002,  Interest Expense,Actual,2024,Feb,-4658.08,2,2/1/2024,2/29/2024,Q1
4001,  Core,Actual,2024,Mar,2520624.72,3,3/1/2024,3/31/2024,Q1
4002,  Pro,Actual,2024,Mar,1977085.25,3,3/1/2024,3/31/2024,Q1
4010,  Services,Actual,2024,Mar,,3,3/1/2024,3/31/2024,Q1
5001,  Materials,Actual,2024,Mar,-1488842,3,3/1/2024,3/31/2024,Q1
5002,  Direct Labor,Actual,2024,Mar,-670448.46,3,3/1/2024,3/31/2024,Q1
5003,  Freight & Logistics,Actual,2024,Mar,-240679.62,3,3/1/2024,3/31/2024,Q1
6001,  Salaries & Wages,Actual,2024,Mar,-1012431.86,3,3/1/2024,3/31/2024,Q1
6002,  Payroll Taxes,Actual,2024,Mar,-141740.46,3,3/1/2024,3/31/2024,Q1
6003,  Rent,Actual,2024,Mar,-61610.31,3,3/1/2024,3/31/2024,Q1
6004,  Marketing,Actual,2024,Mar,-367652.2,3,3/1/2024,3/31/2024,Q1
6005,  Software & Subscriptions,Actual,2024,Mar,-30116.34,3,3/1/2024,3/31/2024,Q1
6006,  Travel,Actual,2024,Mar,-118399.46,3,3/1/2024,3/31/2024,Q1
7001,  Interest Income,Actual,2024,Mar,2647.03,3,3/1/2024,3/31/2024,Q1
7002,  Interest Expense,Actual,2024,Mar,-4319,3,3/1/2024,3/31/2024,Q1
4001,  Core,Actual,2024,Apr,2488220.07,4,4/1/2024,4/30/2024,Q2
4002,  Pro,Actual,2024,Apr,1923628.27,4,4/1/2024,4/30/2024,Q2
4010,  Services,Actual,2024,Apr,1124384.22,4,4/1/2024,4/30/2024,Q2
5001,  Materials,Actual,2024,Apr,-1424013,4,4/1/2024,4/30/2024,Q2
5002,  Direct Labor,Actual,2024,Apr,-647505.63,4,4/1/2024,4/30/2024,Q2
5003,  Freight & Logistics,Actual,2024,Apr,-228335.37,4,4/1/2024,4/30/2024,Q2
6001,  Salaries & Wages,Actual,2024,Apr,-1017156.25,4,4/1/2024,4/30/2024,Q2
6002,  Payroll Taxes,Actual,2024,Apr,-142402,4,4/1/2024,4/30/2024,Q2
6003,  Rent,Actual,2024,Apr,-62166.94,4,4/1/2024,4/30/2024,Q2
6004,  Marketing,Actual,2024,Apr,-349680,4,4/1/2024,4/30/2024,Q2
6005,  Software & Subscriptions,Actual,2024,Apr,-30800.12,4,4/1/2024,4/30/2024,Q2
6006,  Travel,Actual,2024,Apr,-103755.98,4,4/1/2024,4/30/2024,Q2
7001,  Interest Income,Actual,2024,Apr,2907.85,4,4/1/2024,4/30/2024,Q2
7002,  Interest Expense,Actual,2024,Apr,-4832,4,4/1/2024,4/30/2024,Q2
4001,  Core,Actual,2024,May,2475725.38,5,5/1/2024,5/31/2024,Q2
4002,  Pro,Actual,2024,May,1879536.08,5,5/1/2024,5/31/2024,Q2
4010,  Services,Actual,2024,May,1199206.96,5,5/1/2024,5/31/2024,Q2
5001,  Materials,Actual,2024,May,-1439355.38,5,5/1/2024,5/31/2024,Q2
5002,  Direct Labor,Actual,2024,May,-657613.29,5,5/1/2024,5/31/2024,Q2
5003,  Freight & Logistics,Actual,2024,May,-251498.53,5,5/1/2024,5/31/2024,Q2
6001,  Salaries & Wages,Actual,2024,May,-1015440.39,5,5/1/2024,5/31/2024,Q2
6002,  Payroll Taxes,Actual,2024,May,-142162,5,5/1/2024,5/31/2024,Q2
6003,  Rent,Actual,2024,May,-61452.68,5,5/1/2024,5/31/2024,Q2
6004,  Marketing,Actual,2024,May,-363921.76,5,5/1/2024,5/31/2024,Q2
6005,  Software & Subscriptions,Actual,2024,May,-29941.32,5,5/1/2024,5/31/2024,Q2
6006,  Travel,Actual,2024,May,-104524.44,5,5/1/2024,5/31/2024,Q2
7001,  Interest Income,Actual,2024,May,2957.19,5,5/1/2024,5/31/2024,Q2
7002,  Interest Expense,Actual,2024,May,-4618.43,5,5/1/2024,5/31/2024,Q2
4001,  Core,Actual,2024,Jun,2537689.27,6,6/1/2024,6/30/2024,Q2
4002,  Pro,Actual,2024,Jun,2050895,6,6/1/2024,6/30/2024,Q2
4010,  Services,Actual,2024,Jun,1223544.02,6,6/1/2024,6/30/2024,Q2
5001,  Materials,Actual,2024,Jun,,6,6/1/2024,6/30/2024,Q2
5002,  Direct Labor,Actual,2024,Jun,-683681.08,6,6/1/2024,6/30/2024,Q2
5003,  Freight & Logistics,Actual,2024,Jun,-254315.16,6,6/1/2024,6/30/2024,Q2
6001,  Salaries & Wages,Actual,2024,Jun,-1026888,6,6/1/2024,6/30/2024,Q2
6002,  Payroll Taxes,Actual,2024,Jun,-143764.36,6,6/1/2024,6/30/2024,Q2
6003,  Rent,Actual,2024,Jun,-61476,6,6/1/2024,6/30/2024,Q2
6004,  Marketing,Actual,2024,Jun,-342483.16,6,6/1/2024,6/30/2024,Q2
6005,  Software & Subscriptions,Actual,2024,Jun,-30827.33,6,6/1/2024,6/30/2024,Q2
6006,  Travel,Actual,2024,Jun,-101627.81,6,6/1/2024,6/30/2024,Q2
7001,  Interest Income,Actual,2024,Jun,,6,6/1/2024,6/30/2024,Q2
7002,  Interest Expense,Actual,2024,Jun,-3607.39,6,6/1/2024,6/30/2024,Q2
4001,  Core,Actual,2024,Jul,2761027.34,7,7/1/2024,7/31/2024,Q3
4002,  Pro,Actual,2024,Jul,2067787.09,7,7/1/2024,7/31/2024,Q3
4010,  Services,Actual,2024,Jul,1198037.87,7,7/1/2024,7/31/2024,Q3
5001,  Materials,Actual,2024,Jul,-1563639.67,7,7/1/2024,7/31/2024,Q3
5002,  Direct Labor,Actual,2024,Jul,-718150.8,7,7/1/2024,7/31/2024,Q3
5003,  Freight & Logistics,Actual,2024,Jul,-263833.36,7,7/1/2024,7/31/2024,Q3
6001,  Salaries & Wages,Actual,2024,Jul,,7,7/1/2024,7/31/2024,Q3
6002,  Payroll Taxes,Actual,2024,Jul,-140952.1,7,7/1/2024,7/31/2024,Q3
6003,  Rent,Actual,2024,Jul,-62289.14,7,7/1/2024,7/31/2024,Q3
6004,  Marketing,Actual,2024,Jul,-391302.91,7,7/1/2024,7/31/2024,Q3
6005,  Software & Subscriptions,Actual,2024,Jul,-30095.23,7,7/1/2024,7/31/2024,Q3
6006,  Travel,Actual,2024,Jul,-118532.31,7,7/1/2024,7/31/2024,Q3
7001,  Interest Income,Actual,2024,Jul,2833.59,7,7/1/2024,7/31/2024,Q3
7002,  Interest Expense,Actual,2024,Jul,-4975.97,7,7/1/2024,7/31/2024,Q3
4001,  Core,Actual,2024,Aug,2530810.05,8,8/1/2024,8/31/2024,Q3
4002,  Pro,Actual,2024,Aug,1952846,8,8/1/2024,8/31/2024,Q3
4010,  Services,Actual,2024,Aug,1187458.08,8,8/1/2024,8/31/2024,Q3
5001,  Materials,Actual,2024,Aug,-1466068.39,8,8/1/2024,8/31/2024,Q3
5002,  Direct Labor,Actual,2024,Aug,-666534,8,8/1/2024,8/31/2024,Q3
5003,  Freight & Logistics,Actual,2024,Aug,-234339.32,8,8/1/2024,8/31/2024,Q3
6001,  Salaries & Wages,Actual,2024,Aug,-999666.75,8,8/1/2024,8/31/2024,Q3
6002,  Payroll Taxes,Actual,2024,Aug,-139953.36,8,8/1/2024,8/31/2024,Q3
6003,  Rent,Actual,2024,Aug,-61958.1,8,8/1/2024,8/31/2024,Q3
6004,  Marketing,Actual,2024,Aug,-383136.21,8,8/1/2024,8/31/2024,Q3
6005,  Software & Subscriptions,Actual,2024,Aug,-30235.36,8,8/1/2024,8/31/2024,Q3
6006,  Travel,Actual,2024,Aug,-112926.12,8,8/1/2024,8/31/2024,Q3
7001,  Interest Income,Actual,2024,Aug,2781.21,8,8/1/2024,8/31/2024,Q3
7002,  Interest Expense,Actual,2024,Aug,-4302.57,8,8/1/2024,8/31/2024,Q3
4001,  Core,Actual,2024,Sep,2489476.1,9,9/1/2024,9/30/2024,Q3
4002,  Pro,Actual,2024,Sep,1857163.01,9,9/1/2024,9/30/2024,Q3
4010,  Services,Actual,2024,Sep,1178673.05,9,9/1/2024,9/30/2024,Q3
5001,  Materials,Actual,2024,Sep,-1445037.25,9,9/1/2024,9/30/2024,Q3
5002,  Direct Labor,Actual,2024,Sep,-647117.41,9,9/1/2024,9/30/2024,Q3
5003,  Freight & Logistics,Actual,2024,Sep,-234208,9,9/1/2024,9/30/2024,Q3
6001,  Salaries & Wages,Actual,2024,Sep,-1016603.5,9,9/1/2024,9/30/2024,Q3
6002,  Payroll Taxes,Actual,2024,Sep,-142324.49,9,9/1/2024,9/30/2024,Q3
6003,  Rent,Actual,2024,Sep,-61965.84,9,9/1/2024,9/30/2024,Q3
6004,  Marketing,Actual,2024,Sep,-358588,9,9/1/2024,9/30/2024,Q3
6005,  Software & Subscriptions,Actual,2024,Sep,-30235.56,9,9/1/2024,9/30/2024,Q3
6006,  Travel,Actual,2024,Sep,-111423.56,9,9/1/2024,9/30/2024,Q3
7001,  Interest Income,Actual,2024,Sep,2670.09,9,9/1/2024,9/30/2024,Q3
7002,  Interest Expense,Actual,2024,Sep,-4968.59,9,9/1/2024,9/30/2024,Q3
4001,  Core,Actual,2024,Oct,2607032.17,10,10/1/2024,10/31/2024,Q4
4002,  Pro,Actual,2024,Oct,1981819.2,10,10/1/2024,10/31/2024,Q4
4010,  Services,Actual,2024,Oct,1161815,10,10/1/2024,10/31/2024,Q4
5001,  Materials,Actual,2024,Oct,-1499800.79,10,10/1/2024,10/31/2024,Q4
5002,  Direct Labor,Actual,2024,Oct,-684902.11,10,10/1/2024,10/31/2024,Q4
5003,  Freight & Logistics,Actual,2024,Oct,-237592.67,10,10/1/2024,10/31/2024,Q4
6001,  Salaries & Wages,Actual,2024,Oct,,10,10/1/2024,10/31/2024,Q4
6002,  Payroll Taxes,Actual,2024,Oct,-142014.24,10,10/1/2024,10/31/2024,Q4
6003,  Rent,Actual,2024,Oct,-62432.76,10,10/1/2024,10/31/2024,Q4
6004,  Marketing,Actual,2024,Oct,-370659.33,10,10/1/2024,10/31/2024,Q4
6005,  Software & Subscriptions,Actual,2024,Oct,-30547.49,10,10/1/2024,10/31/2024,Q4
6006,  Travel,Actual,2024,Oct,-121854.98,10,10/1/2024,10/31/2024,Q4
7001,  Interest Income,Actual,2024,Oct,2319.38,10,10/1/2024,10/31/2024,Q4
7002,  Interest Expense,Actual,2024,Oct,-4185.8,10,10/1/2024,10/31/2024,Q4
4001,  Core,Actual,2024,Nov,2677840.78,11,11/1/2024,11/30/2024,Q4
4002,  Pro,Actual,2024,Nov,2093514,11,11/1/2024,11/30/2024,Q4
4010,  Services,Actual,2024,Nov,1168438.64,11,11/1/2024,11/30/2024,Q4
5001,  Materials,Actual,2024,Nov,-1536351.28,11,11/1/2024,11/30/2024,Q4
5002,  Direct Labor,Actual,2024,Nov,-703792.67,11,11/1/2024,11/30/2024,Q4
5003,  Freight & Logistics,Actual,2024,Nov,-257226.82,11,11/1/2024,11/30/2024,Q4
6001,  Salaries & Wages,Actual,2024,Nov,-1014686.18,11,11/1/2024,11/30/2024,Q4
6002,  Payroll Taxes,Actual,2024,Nov,-142056.05,11,11/1/2024,11/30/2024,Q4
6003,  Rent,Actual,2024,Nov,-61767.4,11,11/1/2024,11/30/2024,Q4
6004,  Marketing,Actual,2024,Nov,-387219.79,11,11/1/2024,11/30/2024,Q4
6005,  Software & Subscriptions,Actual,2024,Nov,-31072.83,11,11/1/2024,11/30/2024,Q4
6006,  Travel,Actual,2024,Nov,-118640.51,11,11/1/2024,11/30/2024,Q4
7001,  Interest Income,Actual,2024,Nov,2277.01,11,11/1/2024,11/30/2024,Q4
7002,  Interest Expense,Actual,2024,Nov,-4619.32,11,11/1/2024,11/30/2024,Q4
4001,  Core,Actual,2024,Dec,2789662,12,12/1/2024,12/31/2024,Q4
4002,  Pro,Actual,2024,Dec,2216947.33,12,12/1/2024,12/31/2024,Q4
4010,  Services,Actual,2024,Dec,1261743.31,12,12/1/2024,12/31/2024,Q4
5001,  Materials,Actual,2024,Dec,-1600628.32,12,12/1/2024,12/31/2024,Q4
5002,  Direct Labor,Actual,2024,Dec,-747047.04,12,12/1/2024,12/31/2024,Q4
5003,  Freight & Logistics,Actual,2024,Dec,-265367.33,12,12/1/2024,12/31/2024,Q4
